scenario_id,family,pattern,n_steps,delta_l1_coherence,delta_purity,max_abs_part_P1_delta,max_abs_ZZ_delta,max_abs_negativity_delta,part_P1_delta_json,pair_ZZ_delta_json,pair_negativity_delta_json,seed,scope
10,all_24_touch_orders,BCDA,9,1.868088582296,0.0,0.69343494092,0.666795843364,0.257468373858,"{""A"": 0.69343494092, ""B"": 0.305684740682, ""C"": 0.1973157678, ""D"": 0.590984668613}","{""AB"": -0.47152892139, ""AC"": -0.666795843364, ""AD"": 0.001222274377, ""BC"": -0.650023525377, ""BD"": -0.501048645832, ""CD"": -0.339094362466}","{""AB"": 0.047460976664, ""AC"": 0.005066528503, ""AD"": 0.0, ""BC"": 0.257468373858, ""BD"": 0.002412754426, ""CD"": 0.121798818681}",20260717,original_54
11,all_24_touch_orders,BDAC,9,2.826979309782,0.0,0.591498072375,0.58871696073,0.274214033227,"{""A"": 0.591498072375, ""B"": 0.332995068501, ""C"": 0.213640610775, ""D"": 0.518677774878}","{""AB"": -0.373650370783, ""AC"": -0.58871696073, ""AD"": -0.085344258874, ""BC"": -0.491043141454, ""BD"": -0.332585693603, ""CD"": -0.231375220316}","{""AB"": 0.030388956077, ""AC"": 0.003537703568, ""AD"": 0.0, ""BC"": 0.274214033227, ""BD"": 0.003654579698, ""CD"": 0.155797418841}",20260717,original_54
12,all_24_touch_orders,BDCA,9,2.088485813552,0.0,0.691518874505,0.76181062327,0.268325611454,"{""A"": 0.691518874505, ""B"": 0.324207378431, ""C"": 0.131257932791, ""D"": 0.520806500497}","{""AB"": -0.409336972269, ""AC"": -0.76181062327, ""AD"": -0.074754642775, ""BC"": -0.544723314447, ""BD"": -0.414420137503, ""CD"": -0.359275698093}","{""AB"": 0.035385368716, ""AC"": 0.004625360011, ""AD"": 0.0, ""BC"": 0.268325611454, ""BD"": 0.00612417076, ""CD"": 0.149709636285}",20260717,original_54
13,all_24_touch_orders,CABD,9,0.580795039289,0.0,0.661875145139,0.868643206542,0.217747324072,"{""A"": 0.488807755142, ""B"": 0.040522046346, ""C"": 0.418993955191, ""D"": 0.661875145139}","{""AB"": -0.519544954894, ""AC"": -0.46271025907, ""AD"": -0.177387802407, ""BC"": -0.700189736936, ""BD"": -0.868643206542, ""CD"": 0.02731291424}","{""AB"": 0.059727160514, ""AC"": 0.00914510707, ""AD"": 0.0, ""BC"": 0.217747324072, ""BD"": 6.2346428e-05, ""CD"": 0.068355262625}",20260717,original_54
14,all_24_touch_orders,CADB,9,2.195877636618,0.0,0.582884860454,0.708686264862,0.214101260783,"{""A"": 0.516841301736, ""B"": 0.100324908541, ""C"": 0.421473763543, ""D"": 0.582884860454}","{""AB"": -0.532414086177, ""AC"": -0.471510385895, ""AD"": -0.209013258786, ""BC"": -0.697569514289, ""BD"": -0.708686264862, ""CD"": 0.013731234761}","{""AB"": 0.040493457693, ""AC"": 0.006177080948, ""AD"": 0.0, ""BC"": 0.214101260783, ""BD"": 0.000759384558, ""CD"": 0.093892951749}",20260717,original_54
15,all_24_touch_orders,CBAD,9,0.823913172549,0.0,0.635065130915,0.746100837498,0.19368906698,"{""A"": 0.594974977988, ""B"": 0.112558093296, ""C"": 0.347844878608, ""D"": 0.635065130915}","{""AB"": -0.528908781819, ""AC"": -0.486696279692, ""AD"": -0.035116629077, ""BC"": -0.668275471866, ""BD"": -0.746100837498, ""CD"": -0.052749258897}","{""AB"": 0.102843602084, ""AC"": 0.007258727689, ""AD"": 0.0, ""BC"": 0.19368906698, ""BD"": 0.000115283281, ""CD"": 0.095114597068}",20260717,original_54
16,all_24_touch_orders,CBDA,9,1.266552778,0.0,0.643589441464,0.675192655576,0.179479859487,"{""A"": 0.643589441464, ""B"": 0.112220048901, ""C"": 0.336456126544, ""D"": 0.564944365315}","{""AB"": -0.579064580476, ""AC"": -0.49882842228, ""AD"": -0.031371158961, ""BC"": -0.675192655576, ""BD"": -0.67203596028, ""CD"": -0.063792499984}","{""AB"": 0.125752792121, ""AC"": 0.003059907357, ""AD"": 0.0, ""BC"": 0.179479859487, ""BD"": 0.0, ""CD"": 0.116713278351}",20260717,original_54
17,all_24_touch_orders,CDAB,9,2.733063496507,0.0,0.594916468311,0.691491532625,0.210763365111,"{""A"": 0.594916468311, ""B"": 0.126501707577, ""C"": 0.411895502095, ""D"": 0.518186987141}","{""AB"": -0.559264924119, ""AC"": -0.485632575437, ""AD"": -0.163788435398, ""BC"": -0.691491532625, ""BD"": -0.598111452959, ""CD"": -0.017562768162}","{""AB"": 0.062510440887, ""AC"": 0.00934729828, ""AD"": 0.0, ""BC"": 0.210763365111, ""BD"": 0.003643459317, ""CD"": 0.094795999589}",20260717,original_54
18,all_24_touch_orders,CDBA,9,2.005793257225,0.0,0.625264444375,0.721522145333,0.197378807602,"{""A"": 0.625264444375, ""B"": 0.092866698413, ""C"": 0.394675623578, ""D"": 0.483588305492}","{""AB"": -0.69579998794, ""AC"": -0.455640337339, ""AD"": -0.09904233174, ""BC"": -0.721522145333, ""BD"": -0.609402722455, ""CD"": 0.008371890406}","{""AB"": 0.113565544249, ""AC"": 0.007573683196, ""AD"": 0.0, ""BC"": 0.197378807602, ""BD"": 0.0, ""CD"": 0.091044117943}",20260717,original_54
19,all_24_touch_orders,DABC,9,4.069257776536,0.0,0.514481091546,0.672850423486,0.363094040977,"{""A"": 0.514481091546, ""B"": 0.205281201768, ""C"": 0.330897783011, ""D"": 0.502701278187}","{""AB"": -0.499042724622, ""AC"": -0.672850423486, ""AD"": -0.216601468588, ""BC"": -0.547370556741, ""BD"": -0.432993299363, ""CD"": -0.173764684973}","{""AB"": 0.010793167202, ""AC"": 0.027002425239, ""AD"": 0.0, ""BC"": 0.363094040977, ""BD"": 0.004123553775, ""CD"": 0.057595232028}",20260717,original_54
20,all_24_touch_orders,DACB,9,4.420068359841,0.0,0.526632454938,0.635306245179,0.383886208899,"{""A"": 0.526632454938, ""B"": 0.281501465629, ""C"": 0.308694550312, ""D"": 0.477352949897}","{""AB"": -0.514225107314, ""AC"": -0.606250505836, ""AD"": -0.225664326799, ""BC"": -0.635306245179, ""BD"": -0.429507875275, ""CD"": -0.177210522742}","{""AB"": 0.003297101964, ""AC"": 0.017271769683, ""AD"": 0.0, ""BC"": 0.383886208899, ""BD"": 0.005227130124, ""CD"": 0.047741493847}",20260717,original_54
21,all_24_touch_orders,DBAC,9,3.264987272955,0.0,0.578701310792,0.657519779802,0.319176446984,"{""A"": 0.578701310792, ""B"": 0.23244324031, ""C"": 0.220844047035, ""D"": 0.505523988492}","{""AB"": -0.465064134685, ""AC"": -0.657519779802, ""AD"": -0.12984109283, ""BC"": -0.554944389778, ""BD"": -0.431397468408, ""CD"": -0.237439855766}","{""AB"": 0.035634210932, ""AC"": 0.026090750866, ""AD"": 0.0, ""BC"": 0.319176446984, ""BD"": 0.002447414302, ""CD"": 0.088154486531}",20260717,original_54
22,all_24_touch_orders,DBCA,9,2.667146305987,0.0,0.640113180725,0.822222208712,0.316517252046,"{""A"": 0.640113180725, ""B"": 0.237340708532, ""C"": 0.184431517772, ""D"": 0.471148328217}","{""AB"": -0.467204672785, ""AC"": -0.822222208712, ""AD"": -0.09783965822, ""BC"": -0.591176828731, ""BD"": -0.415637159345, ""CD"": -0.310952851263}","{""AB"": 0.037688128376, ""AC"": 0.030141017279, ""AD"": 0.0, ""BC"": 0.316517252046, ""BD"": 0.0, ""CD"": 0.088528737129}",20260717,original_54
23,all_24_touch_orders,DCAB,9,3.419637686588,0.0,0.57997831725,0.788528907007,0.343586537707,"{""A"": 0.57997831725, ""B"": 0.238319037668, ""C"": 0.345278307232, ""D"": 0.517049392395}","{""AB"": -0.554159514706, ""AC"": -0.571051875763, ""AD"": -0.168634896806, ""BC"": -0.788528907007, ""BD"": -0.53558707122, ""CD"": -0.165235000696}","{""AB"": 0.012529594918, ""AC"": 0.020199722098, ""AD"": 0.0, ""BC"": 0.343586537707, ""BD"": 0.007865277858, ""CD"": 0.045756252287}",20260717,original_54
24,all_24_touch_orders,DCBA,9,2.651637590001,0.0,0.614813311269,0.748463032235,0.326161501389,"{""A"": 0.614813311269, ""B"": 0.190586332027, ""C"": 0.332274660264, ""D"": 0.509935701234}","{""AB"": -0.606605827264, ""AC"": -0.664188617429, ""AD"": -0.115812999899, ""BC"": -0.748463032235, ""BD"": -0.546132461901, ""CD"": -0.196071844457}","{""AB"": 0.04010240185, ""AC"": 0.033504703186, ""AD"": 0.0, ""BC"": 0.326161501389, ""BD"": 0.002571281423, ""CD"": 0.047220741592}",20260717,original_54
25,rhythm_stop_burst,fast_repeat_A,33,5.039815397013,0.0,0.364259997614,0.608804963784,0.191351721859,"{""A"": 0.364259997614, ""B"": 0.208184305592, ""C"": 0.148796012782, ""D"": 0.307983131412}","{""AB"": -0.608804963784, ""AC"": -0.469081554833, ""AD"": -0.465268014915, ""BC"": -0.385831376685, ""BD"": -0.189266720428, ""CD"": -0.317581167302}","{""AB"": 0.177349940856, ""AC"": 0.09579739823, ""AD"": 0.010154448807, ""BC"": 0.191351721859, ""BD"": 0.005930598312, ""CD"": 0.011727398738}",20260717,original_54
26,rhythm_stop_burst,slow_repeat_A,25,2.591561019436,0.0,0.601677404355,0.860088976324,0.148334063266,"{""A"": 0.341221921704, ""B"": 0.466894226285, ""C"": 0.601677404355, ""D"": -0.0113954434}","{""AB"": -0.167850759095, ""AC"": -0.394302572126, ""AD"": -0.481284846602, ""BC"": -0.15870886599, ""BD"": -0.574723303151, ""CD"": -0.860088976324}","{""AB"": 0.148334063266, ""AC"": 0.054878303402, ""AD"": 0.022552292865, ""BC"": 0.026324982969, ""BD"": 0.066923153855, ""CD"": 0.050430539452}",20260717,original_54
27,rhythm_stop_burst,irregular_ABCD,17,4.220723165486,0.0,0.377634891426,0.803382826777,0.172948082434,"{""A"": 0.279487107286, ""B"": 0.377634891426, ""C"": 0.29076203806, ""D"": 0.169309963454}","{""AB"": -0.803382826777, ""AC"": -0.586947203351, ""AD"": -0.438168267555, ""BC"": -0.387237668128, ""BD"": -0.314584849788, ""CD"": 0.138676690886}","{""AB"": 0.001826248578, ""AC"": 0.0, ""AD"": 0.033532453268, ""BC"": 0.172948082434, ""BD"": 0.058237429352, ""CD"": 0.107086720198}",20260717,original_54
28,rhythm_stop_burst,burst_then_idle,23,-3.162748117214,-0.739357766579,0.328122179245,0.617857443891,0.0,"{""A"": 0.317372110323, ""B"": 0.293000602764, ""C"": 0.328122179245, ""D"": 0.245345314988}","{""AB"": -0.617857443891, ""AC"": -0.337672947547, ""AD"": -0.451364380421, ""BC"": -0.532677037564, ""BD"": -0.25748149316, ""CD"": -0.342747075437}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
29,rhythm_stop_burst,stop_then_reverse_phase,10,2.519969634589,0.0,0.63110881573,0.52689928014,0.131709842363,"{""A"": 0.63110881573, ""B"": 0.534609757946, ""C"": 0.494635216718, ""D"": 0.197325281742}","{""AB"": -0.19671733019, ""AC"": -0.238961977892, ""AD"": -0.52689928014, ""BC"": -0.06302469021, ""BD"": -0.309690962966, ""CD"": -0.155193945501}","{""AB"": 0.015859733037, ""AC"": 0.131709842363, ""AD"": 0.04898577858, ""BC"": 0.120526231664, ""BD"": 0.0, ""CD"": 0.108424243489}",20260717,original_54
30,damage_restore_rewire,delete_A_then_run,3,3.768533283489,-0.001575949803,0.338111355312,0.987104144362,0.076397566318,"{""A"": 0.298111519831, ""B"": 0.316192013889, ""C"": 0.330615874501, ""D"": 0.338111355312}","{""AB"": -0.987104144362, ""AC"": -0.168677559808, ""AD"": -0.256872555481, ""BC"": -0.750613939304, ""BD"": -0.26718951338, ""CD"": -0.209644011341}","{""AB"": 0.076397566318, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.040025142146, ""BD"": 0.0, ""CD"": 0.041917890277}",20260717,original_54
31,damage_restore_rewire,delete_B_then_run,3,3.987203808975,-0.002384480763,0.353578430903,0.873460972032,0.067463355948,"{""A"": 0.34152565717, ""B"": 0.273542309512, ""C"": 0.27232564815, ""D"": 0.353578430903}","{""AB"": -0.873460972032, ""AC"": -0.136772389916, ""AD"": -0.290702794689, ""BC"": -0.453096298578, ""BD"": -0.166506827825, ""CD"": -0.144685068253}","{""AB"": 0.041336776207, ""AC"": 0.059420172278, ""AD"": 0.0, ""BC"": 0.011483675926, ""BD"": 0.067463355948, ""CD"": 0.042162012554}",20260717,original_54
32,damage_restore_rewire,delete_C_then_run,3,3.47996122961,-0.004452676629,0.36339527613,0.926605676399,0.076052116026,"{""A"": 0.352895355767, ""B"": 0.344300887454, ""C"": 0.271450143168, ""D"": 0.36339527613}","{""AB"": -0.926605676399, ""AC"": -0.166188314203, ""AD"": -0.31228232524, ""BC"": -0.880734175549, ""BD"": -0.119886844125, ""CD"": -0.62374972371}","{""AB"": 0.076052116026, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.044500064304, ""BD"": 0.0, ""CD"": 0.046637207603}",20260717,original_54
33,damage_restore_rewire,delete_D_then_run,3,3.14961180733,-0.00609160088,0.335086414019,1.025388756021,0.152656768241,"{""A"": 0.335086414019, ""B"": 0.331681684627, ""C"": 0.308117148926, ""D"": 0.236551803746}","{""AB"": -1.025388756021, ""AC"": -0.367569969315, ""AD"": -0.651080585112, ""BC"": -0.513998145774, ""BD"": 0.111606532463, ""CD"": -0.585853890901}","{""AB"": 0.152656768241, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.004253288745, ""CD"": 0.135190686827}",20260717,original_54
34,damage_restore_rewire,damage_B_restore_B,5,-0.160569778161,-0.464444444444,0.557115741084,0.634094530159,0.003813639145,"{""A"": 0.557115741084, ""B"": 0.322209004836, ""C"": 0.278098278627, ""D"": 0.431954213738}","{""AB"": -0.634094530159, ""AC"": -0.53379697189, ""AD"": -0.121513910905, ""BC"": -0.204526696895, ""BD"": -0.392589982943, ""CD"": -0.446810886702}","{""AB"": 0.003813639145, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
35,damage_restore_rewire,damage_C_restore_A,5,0.767730090844,-0.464444444444,0.365855407667,0.594611135994,0.040119743933,"{""A"": 0.351766825281, ""B"": 0.328835450683, ""C"": 0.365855407667, ""D"": 0.358970695966}","{""AB"": -0.556836285628, ""AC"": -0.594611135994, ""AD"": -0.405642530217, ""BC"": -0.355131606747, ""BD"": -0.464633117697, ""CD"": -0.248426912997}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.040119743933, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
36,damage_restore_rewire,swap_A_D_midrun,5,2.855543236845,0.0,0.416825296226,0.960006549696,0.142129445601,"{""A"": 0.36807385215, ""B"": 0.343112313718, ""C"": 0.278440393573, ""D"": 0.416825296226}","{""AB"": -0.960006549696, ""AC"": -0.211021252092, ""AD"": -0.123882377791, ""BC"": -0.795666371032, ""BD"": -0.442455664836, ""CD"": -0.277920054633}","{""AB"": 0.127785703901, ""AC"": 0.000430829479, ""AD"": 0.020836178529, ""BC"": 0.142129445601, ""BD"": 0.019327684139, ""CD"": 0.0062984811}",20260717,original_54
37,damage_restore_rewire,cut_middle_then_reconnect,6,2.893440379569,0.0,0.448113095366,1.075325910222,0.289173478225,"{""A"": 0.285071791357, ""B"": 0.448113095366, ""C"": 0.3879943499, ""D"": 0.380794655798}","{""AB"": -1.075325910222, ""AC"": -0.594741218532, ""AD"": -0.314210518309, ""BC"": -0.318953758051, ""BD"": -0.329548741669, ""CD"": -0.05650228348}","{""AB"": 0.289173478225, ""AC"": 0.0, ""AD"": 0.006534049956, ""BC"": 0.042257119249, ""BD"": 0.0, ""CD"": 0.230117507515}",20260717,original_54
38,topology_mutation,ring,5,4.023832933966,0.0,0.435006433246,0.678238924732,0.159035483666,"{""A"": 0.435006433246, ""B"": 0.286620740763, ""C"": 0.43172604077, ""D"": 0.133969083848}","{""AB"": -0.294765340041, ""AC"": -0.545001481317, ""AD"": -0.23444840471, ""BC"": -0.678238924732, ""BD"": -0.382057756809, ""CD"": -0.531593245248}","{""AB"": 0.0, ""AC"": 0.085143118449, ""AD"": 0.000821236728, ""BC"": 0.159035483666, ""BD"": 0.026163472467, ""CD"": 0.062343642434}",20260717,original_54
39,topology_mutation,cross,5,3.160398691294,0.0,0.285857533342,0.536703210714,0.167071098318,"{""A"": 0.10364693792, ""B"": 0.024680693507, ""C"": 0.262770703274, ""D"": 0.285857533342}","{""AB"": -0.169159263708, ""AC"": -0.355708656216, ""AD"": -0.428051468252, ""BC"": -0.360301713859, ""BD"": -0.536703210714, ""CD"": -0.291150511568}","{""AB"": 0.0, ""AC"": 0.044647252289, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.167071098318, ""CD"": 0.0}",20260717,original_54
40,topology_mutation,long_plus_chain,5,3.802383153386,0.0,0.378180020264,0.717170826689,0.222978517886,"{""A"": 0.181529855996, ""B"": 0.21818722744, ""C"": 0.378180020264, ""D"": 0.255099087237}","{""AB"": -0.451601293639, ""AC"": -0.449037651984, ""AD"": -0.570386227505, ""BC"": -0.717170826689, ""BD"": -0.408088131827, ""CD"": -0.485552543599}","{""AB"": 0.083937343758, ""AC"": 0.0, ""AD"": 0.006343980213, ""BC"": 0.222978517886, ""BD"": 0.057935446549, ""CD"": 0.0718769038}",20260717,original_54
41,topology_mutation,star_B,5,4.577921930484,0.0,0.485916772351,0.423383412809,0.175676995291,"{""A"": 0.338627841799, ""B"": 0.485916772351, ""C"": 0.299988182483, ""D"": 0.296483693276}","{""AB"": -0.423383412809, ""AC"": -0.420636385869, ""AD"": -0.250357122622, ""BC"": -0.124719087666, ""BD"": -0.122483223677, ""CD"": -0.173115576061}","{""AB"": 0.046480940916, ""AC"": 0.021300099148, ""AD"": 0.027927393583, ""BC"": 0.104422477745, ""BD"": 0.175676995291, ""CD"": 0.013217150019}",20260717,original_54
42,topology_mutation,single_AD,5,1.269756399446,0.0,0.351493508557,0.504068692387,0.195564273945,"{""A"": 0.062786763596, ""B"": 0.0, ""C"": 0.0, ""D"": 0.351493508557}","{""AB"": -0.083370096783, ""AC"": -0.069262222264, ""AD"": -0.504068692387, ""BC"": 0.0, ""BD"": -0.466723337027, ""CD"": -0.387744488162}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.195564273945, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
43,initial_environment_variation,empty,5,8.862655545149,-0.275138695446,0.53951984371,1.461265371403,0.22959946255,"{""A"": 0.360034829747, ""B"": 0.481386934041, ""C"": 0.53951984371, ""D"": 0.25534486608}","{""AB"": -1.461265371403, ""AC"": -0.827898460488, ""AD"": -0.985644879489, ""BC"": -1.217470694769, ""BD"": -0.764210310067, ""CD"": -1.157400905377}","{""AB"": 0.22959946255, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.010111843593, ""BD"": 0.016260957989, ""CD"": 0.049808780851}",20260717,original_54
44,initial_environment_variation,biased_left,5,5.030927758658,-0.393214150847,0.632421082871,1.483804917074,0.058630922713,"{""A"": 0.040707135917, ""B"": 0.358946354796, ""C"": 0.632421082871, ""D"": 0.260726176269}","{""AB"": -0.394933405153, ""AC"": -0.307243591308, ""AD"": -0.236651071727, ""BC"": -1.216332225337, ""BD"": -0.449592842921, ""CD"": -1.483804917074}","{""AB"": 0.030382008854, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.039276337675, ""BD"": 0.058630922713, ""CD"": 0.049910533329}",20260717,original_54
45,initial_environment_variation,biased_right,5,6.592730841583,-0.373692548889,0.513773763438,1.433560533822,0.104083022227,"{""A"": 0.364537683109, ""B"": 0.476190682053, ""C"": 0.513773763438, ""D"": 0.179230294326}","{""AB"": -1.433560533822, ""AC"": -0.750409977991, ""AD"": -0.341963567776, ""BC"": -1.224232679454, ""BD"": -0.217445953157, ""CD"": -0.6393884712}","{""AB"": 0.104083022227, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.011703095931, ""BD"": 0.0, ""CD"": 0.033351414669}",20260717,original_54
46,initial_environment_variation,alternating,5,2.916600930704,-0.380171858759,0.442122463277,1.093473433706,0.09123033379,"{""A"": 0.126565031262, ""B"": 0.442122463277, ""C"": 0.36871548856, ""D"": 0.267339045684}","{""AB"": -0.595780808809, ""AC"": -0.235673115346, ""AD"": -0.437024030919, ""BC"": -0.610971119165, ""BD"": -0.617587026617, ""CD"": -1.093473433706}","{""AB"": 0.06057767071, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.060924185833, ""BD"": 0.0, ""CD"": 0.09123033379}",20260717,original_54
47,initial_environment_variation,random_product,5,0.914298708005,-0.362188959392,0.591713224166,1.569969501957,0.09306732006,"{""A"": 0.155753753457, ""B"": 0.277025231375, ""C"": 0.591713224166, ""D"": 0.274388494116}","{""AB"": -0.611321814815, ""AC"": -0.517311217319, ""AD"": -0.51536351233, ""BC"": -0.763366787209, ""BD"": -0.155147759819, ""CD"": -1.569969501957}","{""AB"": 0.038185384985, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.00887465538, ""CD"": 0.09306732006}",20260717,original_54
48,initial_environment_variation,mixed,5,-0.479414357881,-0.126552472219,0.29342171861,0.553870575165,0.0,"{""A"": 0.167203390703, ""B"": 0.29342171861, ""C"": 0.290657670606, ""D"": 0.16034542123}","{""AB"": -0.521692237404, ""AC"": -0.209126461337, ""AD"": -0.209518438671, ""BC"": -0.417785786035, ""BD"": -0.058259057427, ""CD"": -0.553870575165}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
49,initial_environment_variation,seed_entangled,5,-4.070185110504,-0.469884035511,0.391411172836,0.981470235264,0.270077936474,"{""A"": 0.02928682441, ""B"": 0.280274310412, ""C"": 0.391411172836, ""D"": 0.21587092636}","{""AB"": -0.45435704772, ""AC"": -0.217389522404, ""AD"": -0.129482314072, ""BC"": -0.400450214964, ""BD"": 0.104969896485, ""CD"": -0.981470235264}","{""AB"": -0.270077936474, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.008440451476, ""BD"": 0.0, ""CD"": 0.146739195955}",20260717,original_54
50,two_cell_contact,touch_A_contact_BC,6,1.310627489883,0.0,0.650523463927,1.035234364967,0.304179838726,"{""A"": 0.650523463927, ""B"": 0.306194978867, ""C"": 0.284891294058, ""D"": 0.38240197888}","{""AB"": -0.3703310308, ""AC"": -0.690581525293, ""AD"": -0.023904546379, ""BC"": -1.035234364967, ""BD"": -0.362729467794, ""CD"": -0.219121726328}","{""AB"": 0.023755718819, ""AC"": 0.024877173235, ""AD"": 0.05406313863, ""BC"": 0.304179838726, ""BD"": 0.009290096322, ""CD"": 0.029124664207}",20260717,original_54
51,two_cell_contact,separate_recontact,8,2.684932495355,0.0,0.551021579753,0.939816830171,0.184246305131,"{""A"": 0.551021579753, ""B"": 0.475931296582, ""C"": 0.177714026484, ""D"": 0.521640718734}","{""AB"": -0.257349182303, ""AC"": -0.768212649636, ""AD"": -0.13158210252, ""BC"": -0.939816830171, ""BD"": -0.032063520649, ""CD"": -0.689145676078}","{""AB"": 0.057240124416, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.184246305131, ""BD"": 0.0, ""CD"": 0.074939045214}",20260717,original_54
52,two_cell_contact,cross_contact,5,3.894016232378,0.0,0.362138404802,0.427471552102,0.144448101064,"{""A"": 0.169708832809, ""B"": 0.362138404802, ""C"": 0.23590845256, ""D"": 0.192593215303}","{""AB"": -0.316007811825, ""AC"": -0.308250701856, ""AD"": -0.117429164642, ""BC"": -0.249510284153, ""BD"": -0.427471552102, ""CD"": -0.116907000318}","{""AB"": 0.057809594738, ""AC"": 0.0, ""AD"": 0.034941583647, ""BC"": 0.144448101064, ""BD"": 0.045113713033, ""CD"": 0.038640807345}",20260717,original_54
53,two_cell_contact,damage_left_cell_then_contact,4,-2.490951556147,-0.691358024691,0.407740588406,0.563131346887,0.0,"{""A"": 0.407740588406, ""B"": 0.313546499047, ""C"": 0.344611315267, ""D"": 0.23065118278}","{""AB"": -0.318954256093, ""AC"": -0.462634146554, ""AD"": -0.284246464063, ""BC"": -0.563131346887, ""BD"": -0.222879266436, ""CD"": -0.52081341618}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,original_54
54,two_cell_contact,shared_noise_then_contact,5,0.241220844396,-0.369955217781,0.495888951312,0.582111361062,0.034974897009,"{""A"": 0.495888951312, ""B"": 0.402082630142, ""C"": 0.453329985509, ""D"": 0.23361232687}","{""AB"": -0.582111361062, ""AC"": -0.335455554813, ""AD"": -0.356164382035, ""BC"": -0.141537537124, ""BD"": -0.386996540164, ""CD"": -0.580939646486}","{""AB"": 0.034974897009, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.007546762491, ""BD"": 0.0, ""CD"": 0.013386113766}",20260717,original_54
1001,external_periodic_drive,sin_A_period2,19,4.374459528663,0.0,0.448890896652,0.748986843824,0.065696943595,"{""A"": 0.448890896652, ""B"": 0.322758454927, ""C"": 0.238917957684, ""D"": 0.239299451231}","{""AB"": -0.495372616569, ""AC"": -0.748986843824, ""AD"": -0.473371298549, ""BC"": -0.247013808899, ""BD"": -0.32879008691, ""CD"": -0.332105171295}","{""AB"": 0.020578984497, ""AC"": 0.065696943595, ""AD"": 0.005222933687, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.006566754243}",20260717,expanded_axes
1002,external_periodic_drive,sin_A_period5,33,3.362547670924,0.0,0.456981034244,0.735061036594,0.158828279663,"{""A"": 0.456981034244, ""B"": 0.25524277211, ""C"": 0.221546074154, ""D"": 0.429996772186}","{""AB"": -0.486578418222, ""AC"": -0.31689758588, ""AD"": -0.245204273405, ""BC"": -0.735061036594, ""BD"": -0.186630228845, ""CD"": -0.679175825667}","{""AB"": 0.0, ""AC"": 0.158828279663, ""AD"": 0.041240491496, ""BC"": 0.124051722771, ""BD"": 0.059329931717, ""CD"": 0.125952620301}",20260717,expanded_axes
1003,external_periodic_drive,sin_C_period9,35,3.806189449419,0.0,0.353895138937,0.706418568961,0.226850428528,"{""A"": 0.230858942835, ""B"": 0.353895138937, ""C"": 0.220110861085, ""D"": 0.154490056701}","{""AB"": -0.706418568961, ""AC"": -0.228067460031, ""AD"": -0.338321051311, ""BC"": -0.498352314848, ""BD"": -0.196896675214, ""CD"": -0.588404260886}","{""AB"": 0.012792858456, ""AC"": 0.0, ""AD"": 0.022083804621, ""BC"": 0.226850428528, ""BD"": 0.000481543301, ""CD"": 0.048158498014}",20260717,expanded_axes
1004,external_periodic_drive,square_all_fast_toxic,109,-8.499588195624,-0.937209514973,0.349989370233,0.518254132284,0.0,"{""A"": 0.342224516838, ""B"": 0.349989370233, ""C"": 0.302398590832, ""D"": 0.254235819187}","{""AB"": -0.518254132284, ""AC"": -0.449547797208, ""AD"": -0.376249400874, ""BC"": -0.422183588107, ""BD"": -0.355372271655, ""CD"": -0.307237808675}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260717,expanded_axes
