region_type,grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
outlet_narrow,QFCBM_0376,chain,0.2,0.4,0.4,8,10,0.00636885954253265,0.00015044581711266033,0.08397772608953277,0.07585251943835522,0.00047836184865295006,1.8447932245014108e-06,13.31307394451773,1.7791426211798398,15.056430537234846,0.04919125650822623,0.03578602846161691,4.1744385725905886e-14,0.0,0,6
outlet_narrow,QFCBM_0956,ring,0.4,0.2,0.4,8,10,0.01914647831850626,0.0003065147270268497,0.05851811385215092,0.3271939565677039,0.003417442978355607,3.790238557344156e-06,5.602522223359822,2.226130537092179,7.780544186792992,0.06612975199759033,0.048108573659826806,2.930988785010413e-14,0.0,0,6
outlet_narrow,QFCBM_0241,chain,0.1,0.2,0.05,1,10,0.00938721545946632,0.00025906105091661396,0.05978316686892092,0.15700296389654944,0.0019277666488835585,8.652087502004196e-06,4.869129948131842,2.24525804210604,7.083056041715731,0.05880591433703438,0.03133194852267885,1.4654943925052066e-14,0.0,0,6
outlet_narrow,QFCBM_0661,ring,0.05,0.4,0.05,1,10,0.00933640900100704,0.0004604658733683704,0.10524351904211056,0.08867138158354879,0.0010341514784294684,2.2157577635563925e-05,9.023786004795747,1.9623254569755786,10.955082604385607,0.058237052448265936,0.03102885738607557,4.3520742565306136e-14,0.0,0,6
outlet_narrow,QFCBM_0396,chain,0.2,0.8,0.4,8,10,0.00799521949079851,0.00021219135795194996,0.1955680109938193,0.04090292540297027,0.0004040327783558525,2.8522258538516815e-06,19.786491494049216,1.126364009894483,20.87544311553143,0.05142684097593707,0.03741238840988277,6.816769371198461e-14,0.0,0,6
outlet_narrow,QFCBM_0399,chain,0.2,0.8,0.8,4,10,0.00799521949079839,0.0002121913579519397,0.19556801099381507,0.040902925402970546,0.00040403277835583223,2.852225853846928e-06,19.786491494049915,1.1263640098944898,20.875443115531333,0.05142684097593664,0.037412388409882466,7.460698725481053e-14,0.0,0,6
high_residual_check,QFCBM_0988,ring,0.4,0.8,0.1,8,10,15.879789510523512,0.20440857498462067,38.40594347191383,0.4134587822889283,0.485146731939361,0.0014399144640066708,32.73120347679404,1.6924481983634305,17.08181400814373,0.07688177117712197,17.34183766701635,1.381117442633695e-13,0.0,0,0
high_residual_check,QFCBM_0488,chain,0.4,0.8,0.1,8,10,17.6555578850702,0.2000662632498519,38.380658814000995,0.4600009968262461,0.5211955932974945,0.00045635824098030523,33.87501845087711,1.7911096330303156,16.62008478843648,0.08443704586493656,19.046043295473403,1.2789769243681806e-13,0.0,0,0
high_residual_check,QFCBM_0984,ring,0.4,0.8,0.05,8,10,8.320371614401363,0.11274471759418135,15.342712373864327,0.5422819727242285,0.2786299162592953,0.0006630063208241747,29.861165291331123,1.3427035321639464,22.078585771887706,0.23993200127061706,9.125283051609982,1.021405182655144e-13,0.0,0,0
high_residual_check,QFCBM_0900,ring,0.2,0.8,0.8,8,10,0.5131848655665678,0.012473156929613483,1.4063206182626184,0.36487811520695645,0.025419056740802377,0.00021222661252979157,20.18701752196005,1.1460629476254034,20.712614083425105,0.2117667244843083,0.6204663861570483,9.303668946358813e-14,0.0,0,0
high_residual_check,QFCBM_0400,chain,0.2,0.8,0.8,8,10,0.49937140658023116,0.010813030502490386,1.4434781121340319,0.34592817878394644,0.024655190744416806,0.00012623049131153891,20.253151781494505,1.128035737340241,20.77336208662925,0.20745233538428076,0.6078254322022274,9.14823772291129e-14,0.0,0,0
high_residual_check,QFCBM_0784,ring,0.1,0.8,0.05,8,10,0.9428225921029609,0.04488717925452534,7.53964869758413,0.124997388811774,0.06517230069323313,0.0016040270217612784,14.45977849948385,1.5574529273466058,14.433118820798972,0.041651234888158375,1.584112606033117,8.79296635503124e-14,0.0,0,0
high_residual_check,QFCBM_0484,chain,0.4,0.8,0.05,8,10,9.876997053639945,0.11826777837067705,15.209574925794575,0.6493788983580864,0.31329955339775967,0.00032745718148727363,31.525608768928294,1.3778174340020637,22.220049265789342,0.28089912327760513,10.683376937143654,8.79296635503124e-14,0.0,0,0
high_residual_check,QFCBM_0968,ring,0.4,0.4,0.1,8,10,8.25579216408949,0.0903749364282759,15.647926404712626,0.52758444569474,0.4739796983337864,0.0011112112695022,17.417806517980235,2.114538006258492,9.814504203658808,0.04308221482685358,9.717840320582328,8.482103908136197e-14,0.0,0,0
high_residual_check,QFCBM_0889,ring,0.2,0.8,0.2,1,10,1.3456456541647266,0.03272259457843229,3.9039225269356543,0.34465581605366885,0.06609601878619656,0.0005495078099395826,20.356914133252374,1.2109398586641245,19.941903564128268,0.18597503928588188,1.625950427785177,8.326672684688675e-14,0.0,0,0
high_residual_check,QFCBM_0764,ring,0.1,0.4,0.05,8,10,0.9310778270753017,0.03166197861732625,5.164297607744236,0.18025002555624065,0.08563174099574511,0.0009999148692265809,10.87076180630199,1.9441819656812076,11.242575930979811,0.04134242857918123,1.572367841005458,8.304468224196172e-14,0.0,0,0
high_residual_check,QFCBM_0389,chain,0.2,0.8,0.2,1,10,1.2955349121156738,0.027899733162460003,4.00156507038528,0.323734320113794,0.06357403304475281,0.0003196639541504423,20.377331760764612,1.195741730646442,19.99750479193967,0.18021241347459735,1.5755686994682883,8.060219158778636e-14,0.0,0,0
high_residual_check,QFCBM_0964,ring,0.4,0.4,0.05,8,10,4.439216429366513,0.05276982394569174,7.349193795835751,0.6040270113865078,0.27012391300229244,0.0004945543508079039,16.43388217565612,1.9570232790072009,13.14677758809068,0.13788439074494152,5.244127866575132,7.993605777301127e-14,0.0,0,0
high_residual_check,QFCBM_0468,chain,0.4,0.4,0.1,8,10,9.947793814123486,0.10301327936297472,15.359245049771735,0.6476631728436352,0.5488982828535653,0.0002563014519668374,18.12318769881996,2.2000523952093785,8.984960869504988,0.05026612551796271,11.33827922452669,7.949196856316122e-14,0.0,0,0
high_residual_check,QFCBM_0284,chain,0.1,0.8,0.05,8,10,0.4180152368585766,0.01774616601745292,7.75447010446203,0.05389010978334239,0.029164708326453757,0.0006057651077886954,14.328346632906454,1.5159936328915073,14.845958648157644,0.026250550059397748,0.9983816176412537,7.549516567451064e-14,0.0,0,0
high_residual_check,QFCBM_0899,ring,0.2,0.8,0.8,4,10,0.01671069513887612,0.00044528270444653303,0.1967443632671914,0.08496914862344199,0.0008446629067024302,6.34808932670157e-06,19.78170723726188,1.1257625178364739,20.861401221358808,0.06332552555842881,0.04606853373631179,7.527312106958561e-14,0.0,0,6
high_residual_check,QFCBM_0399,chain,0.2,0.8,0.8,4,10,0.00799521949079839,0.0002121913579519397,0.19556801099381507,0.040902925402970546,0.00040403277835583223,2.852225853846928e-06,19.786491494049915,1.1263640098944898,20.875443115531333,0.05142684097593664,0.037412388409882466,7.460698725481053e-14,0.0,0,6
high_residual_check,QFCBM_0763,ring,0.1,0.4,0.05,4,10,0.4117052161541149,0.013938101410639203,1.9194204903563343,0.21444964493558927,0.038026643446958955,0.00045065603881929393,10.824515723868748,1.9036445986506352,12.04593509736261,0.07803243006832807,0.6822252251587327,7.371880883511041e-14,0.0,0,0
high_residual_check,QFCBM_0767,ring,0.1,0.4,0.1,4,10,0.9310778270753,0.03166197861732591,5.164297607744218,0.18025002555624092,0.08563174099574344,0.0009999148692264174,10.87076180630218,1.9441819656812083,11.2425759309798,0.041342428579181176,1.5723678410054558,7.371880883511041e-14,0.0,0,0
high_residual_check,QFCBM_0881,ring,0.2,0.8,0.05,1,10,0.09890342455893357,0.0024043803359272563,0.2638311942859835,0.37483898896526846,0.004919492042987637,4.124421212587788e-05,20.102468836615763,1.1135539878143665,21.09639715077567,0.2245215330981339,0.11962567365156003,7.238654120556022e-14,0.0,0,0
high_residual_check,QFCBM_0787,ring,0.1,0.8,0.1,4,10,0.9428225921029592,0.04488717925452514,7.539648697584093,0.1249973888117744,0.06517230069323218,0.0016040270217610162,14.459778499484031,1.5574529273466076,14.433118820798956,0.04165123488815832,1.584112606033115,7.105427357601003e-14,0.0,0,0
